id,created_at,text,retweet_count,tweet.retweeted
844529097527230464,2017-03-22 12:40:02,Questionable detergencies are all alike; every unquestionable detergency is unquestionable in its own way.,0,False
844468700623310849,2017-03-22 08:40:02,Favorable townes are all alike; every unfavorable towne is unfavorable in its own way.,0,False
844408300330520576,2017-03-22 04:40:01,Predictable redemptions are all alike; every unpredictable redemption is unpredictable in its own way.,0,False
844347904596807680,2017-03-22 00:40:02,Professional plaques are all alike; every unprofessional plaque is unprofessional in its own way.,0,False
844287507823050752,2017-03-21 20:40:02,Economical 🌳s are all alike; every uneconomical 🌳 is uneconomical in its own way.,0,False
844227109082095617,2017-03-21 16:40:02,Co-operative tooth-hurties are all alike; every unco-operative tooth-hurty is unco-operative in its own way.,0,False
844166711922343941,2017-03-21 12:40:02,Timely gullets are all alike; every untimely gullet is untimely in its own way.,0,False
844106314217390082,2017-03-21 08:40:02,Happy taxicabs are all alike; every unhappy taxicab is unhappy in its own way.,0,False
844045913891004416,2017-03-21 04:40:02,Mindful astringencies are all alike; every unmindful astringency is unmindful in its own way.,0,False
843985515904991232,2017-03-21 00:40:02,Fortunate heroes are all alike; every unfortunate hero is unfortunate in its own way.,0,False
843925120578215940,2017-03-20 20:40:02,Orthodox yearnings are all alike; every unorthodox yearning is unorthodox in its own way.,0,False
843864720012689409,2017-03-20 16:40:02,Questionable gloves are all alike; every unquestionable glove is unquestionable in its own way.,0,False
843804324425842688,2017-03-20 12:40:02,Lucky self-consciousnesses are all alike; every unlucky self-consciousness is unlucky in its own way.,0,False
843743923906510848,2017-03-20 08:40:02,Meritorious fork-lifts are all alike; every unmeritorious fork-lift is unmeritorious in its own way.,0,False
843683526667091968,2017-03-20 04:40:02,Wary rums are all alike; every unwary rum is unwary in its own way.,0,False
843623128597233664,2017-03-20 00:40:02,Sophisticated wage-rates are all alike; every unsophisticated wage-rate is unsophisticated in its own way.,0,False
843562729252311040,2017-03-19 20:40:01,Easy vantages are all alike; every uneasy vantage is uneasy in its own way.,0,False
843502333233446912,2017-03-19 16:40:02,Favorable slopes are all alike; every unfavorable slope is unfavorable in its own way.,0,False
843441933250940928,2017-03-19 12:40:01,Conditional anomies are all alike; every unconditional anomie is unconditional in its own way.,0,False
843381535810244609,2017-03-19 08:40:02,Tidy buyers are all alike; every untidy buyer is untidy in its own way.,0,False
843321138889539584,2017-03-19 04:40:02,Lucky radiations are all alike; every unlucky radiation is unlucky in its own way.,0,False
843260740458823681,2017-03-19 00:40:02,Sympathetic buys are all alike; every unsympathetic buy is unsympathetic in its own way.,0,False
843200340963049473,2017-03-18 20:40:01,Necessary triangles are all alike; every unnecessary triangle is unnecessary in its own way.,0,False
843139944696745985,2017-03-18 16:40:02,Knowing recognitions are all alike; every unknowing recognition is unknowing in its own way.,0,False
843079545897046016,2017-03-18 12:40:02,Savory high-qualities are all alike; every unsavory high-quality is unsavory in its own way.,0,False
843019150767341568,2017-03-18 08:40:02,Official woods are all alike; every unofficial wood is unofficial in its own way.,0,False
842958749509828609,2017-03-18 04:40:01,Malicious merry-go-rounds are all alike; every unmalicious merry-go-round is unmalicious in its own way.,0,False
842898353134407681,2017-03-18 00:40:02,Worthy accolades are all alike; every unworthy accolade is unworthy in its own way.,0,False
842837957467889667,2017-03-17 20:40:02,Necessary double-entendres are all alike; every unnecessary double-entendre is unnecessary in its own way.,0,False
842777555849699329,2017-03-17 16:40:02,Fair mixers are all alike; every unfair mixer is unfair in its own way.,0,False
842717160074100736,2017-03-17 12:40:02,Justifiable expenses are all alike; every unjustifiable expense is unjustifiable in its own way.,0,False
842656760162910209,2017-03-17 08:40:02,Willing dolphins are all alike; every unwilling dolphin is unwilling in its own way.,0,False
842596363464392704,2017-03-17 04:40:02,Friendly college-bowls are all alike; every unfriendly college-bowl is unfriendly in its own way.,0,False
842535963930902528,2017-03-17 00:40:02,Favorable epigraphs are all alike; every unfavorable epigraph is unfavorable in its own way.,0,False
842475569212190720,2017-03-16 20:40:02,Remarkable twitches are all alike; every unremarkable twitch is unremarkable in its own way.,0,False
842415168030138368,2017-03-16 16:40:02,Yielding topsoils are all alike; every unyielding topsoil is unyielding in its own way.,0,False
842354772543954944,2017-03-16 12:40:02,Knowing derisions are all alike; every unknowing derision is unknowing in its own way.,0,False
842294373358407681,2017-03-16 08:40:02,Spectacular cords are all alike; every unspectacular cord is unspectacular in its own way.,0,False
842233975053656064,2017-03-16 04:40:02,Funny guardians are all alike; every unfunny guardian is unfunny in its own way.,0,False
842173585577938945,2017-03-16 00:40:04,Successful tramps are all alike; every unsuccessful tramp is unsuccessful in its own way.,0,False
842113179320737795,2017-03-15 20:40:02,Favorable 🐂s are all alike; every unfavorable 🐂 is unfavorable in its own way.,0,False
842052781896826881,2017-03-15 16:40:02,Problematic checkings are all alike; every unproblematic checking is unproblematic in its own way.,0,False
841992382505750533,2017-03-15 12:40:02,Reasonable 🗿s are all alike; every unreasonable 🗿 is unreasonable in its own way.,0,False
841931983911583745,2017-03-15 08:40:01,Recoverable salutations are all alike; every unrecoverable salutation is unrecoverable in its own way.,0,False
841871586378555393,2017-03-15 04:40:02,Certified pioneers are all alike; every uncertified pioneer is uncertified in its own way.,0,False
841811190842023936,2017-03-15 00:40:02,Predictable vultures are all alike; every unpredictable vulture is unpredictable in its own way.,0,False
841750790192693248,2017-03-14 20:40:02,Marked magics are all alike; every unmarked magic is unmarked in its own way.,0,False
841690393762791424,2017-03-14 16:40:02,Kind brotherhoods are all alike; every unkind brotherhood is unkind in its own way.,0,False
841629995806142465,2017-03-14 12:40:02,Steady scleroses are all alike; every unsteady sclerosis is unsteady in its own way.,0,False
841569598059212801,2017-03-14 08:40:02,Malicious protections are all alike; every unmalicious protection is unmalicious in its own way.,0,False
841509201650339841,2017-03-14 04:40:02,Kind millidegrees are all alike; every unkind millidegree is unkind in its own way.,0,False
841448802108207106,2017-03-14 00:40:02,Patriotic hells are all alike; every unpatriotic hell is unpatriotic in its own way.,0,False
841388402356424706,2017-03-13 20:40:02,Reliable pageantries are all alike; every unreliable pageantry is unreliable in its own way.,0,False
841328006706659329,2017-03-13 16:40:02,Interested central-cities are all alike; every uninterested central-city is uninterested in its own way.,0,False
841267607407886336,2017-03-13 12:40:02,Official yeasts are all alike; every unofficial yeast is unofficial in its own way.,0,False
841207209312821249,2017-03-13 08:40:02,Common floes are all alike; every uncommon floe is uncommon in its own way.,0,False
841146809858834432,2017-03-13 04:40:01,Diplomatic fur-pieces are all alike; every undiplomatic fur-piece is undiplomatic in its own way.,0,False
841086415249297408,2017-03-13 00:40:02,Gallant backs are all alike; every ungallant back is ungallant in its own way.,0,False
841026017217118208,2017-03-12 20:40:02,Funny streetcars are all alike; every unfunny streetcar is unfunny in its own way.,0,False
840965617553416192,2017-03-12 16:40:02,Varying varnishes are all alike; every unvarying varnish is unvarying in its own way.,0,False
840905220590841860,2017-03-12 12:40:02,Pretentious signposts are all alike; every unpretentious signpost is unpretentious in its own way.,0,False
840844820889403392,2017-03-12 08:40:02,Changeable suitors are all alike; every unchangeable suitor is unchangeable in its own way.,0,False
840784423616466944,2017-03-12 04:40:02,Popular artificialities are all alike; every unpopular artificiality is unpopular in its own way.,0,False
840724027148767233,2017-03-12 00:40:02,Stable tablelands are all alike; every unstable tableland is unstable in its own way.,0,False
840663626126102528,2017-03-11 20:40:01,Rewarding rectifiers are all alike; every unrewarding rectifier is unrewarding in its own way.,0,False
840603229662638081,2017-03-11 16:40:02,Stable movies are all alike; every unstable movie is unstable in its own way.,0,False
840542832570056704,2017-03-11 12:40:02,Justifiable sea-foods are all alike; every unjustifiable sea-food is unjustifiable in its own way.,0,False
840482435699744768,2017-03-11 08:40:02,Traditional aias are all alike; every untraditional aia is untraditional in its own way.,0,False
840422037965459458,2017-03-11 04:40:02,Due pioneers are all alike; every undue pioneer is undue in its own way.,0,False
840361636334563328,2017-03-11 00:40:01,Natural detonations are all alike; every unnatural detonation is unnatural in its own way.,0,False
840301241376878593,2017-03-10 20:40:02,Pretentious puzzles are all alike; every unpretentious puzzle is unpretentious in its own way.,0,False
840240844078764032,2017-03-10 16:40:02,Conscious exonerations are all alike; every unconscious exoneration is unconscious in its own way.,0,False
840180442548621312,2017-03-10 12:40:01,True continences are all alike; every untrue continence is untrue in its own way.,0,False
840120048119291908,2017-03-10 08:40:02,Damaged vermilions are all alike; every undamaged vermilion is undamaged in its own way.,0,False
840059646555623425,2017-03-10 04:40:01,Varying silicones are all alike; every unvarying silicone is unvarying in its own way.,0,False
839999248921911296,2017-03-10 00:40:02,Fair 🏡s are all alike; every unfair 🏡 is unfair in its own way.,0,False
839938851841925120,2017-03-09 20:40:02,Desirable reprobates are all alike; every undesirable reprobate is undesirable in its own way.,0,False
839878455055429632,2017-03-09 16:40:02,Fair one-kilotons are all alike; every unfair one-kiloton is unfair in its own way.,0,False
839818056197103616,2017-03-09 12:40:02,Conscious 🐢s are all alike; every unconscious 🐢 is unconscious in its own way.,0,False
839757658810904576,2017-03-09 08:40:02,Hurt touchdowns are all alike; every unhurt touchdown is unhurt in its own way.,0,False
839697261894467585,2017-03-09 04:40:02,Needed slangs are all alike; every unneeded slang is unneeded in its own way.,0,False
839636862125899777,2017-03-09 00:40:02,Wholesome godsends are all alike; every unwholesome godsend is unwholesome in its own way.,0,False
839576463032651778,2017-03-08 20:40:02,Kind ramifications are all alike; every unkind ramification is unkind in its own way.,0,False
839516066736922629,2017-03-08 16:40:02,Ambiguous misdemeanors are all alike; every unambiguous misdemeanor is unambiguous in its own way.,0,False
839455669526888448,2017-03-08 12:40:02,Stilted woodgrainings are all alike; every unstilted woodgraining is unstilted in its own way.,0,False
839395268915232768,2017-03-08 08:40:01,Qualified telecommunicationss are all alike; every unqualified telecommunications is unqualified in its own way.,0,False
839334873965936640,2017-03-08 04:40:02,Cooperative sang-froids are all alike; every uncooperative sang-froid is uncooperative in its own way.,0,False
839274474813939712,2017-03-08 00:40:02,Workable pyrometers are all alike; every unworkable pyrometer is unworkable in its own way.,0,False
839214078165991426,2017-03-07 20:40:02,Due dismissals are all alike; every undue dismissal is undue in its own way.,0,False
839153677508149248,2017-03-07 16:40:02,Conscious lectures are all alike; every unconscious lecture is unconscious in its own way.,0,False
839093280776269824,2017-03-07 12:40:02,Sure ㊗s are all alike; every unsure ㊗ is unsure in its own way.,0,False
839032882668646400,2017-03-07 08:40:02,Literary takeings are all alike; every unliterary takeing is unliterary in its own way.,0,False
838972484166815745,2017-03-07 04:40:02,Endurable peacocks are all alike; every unendurable peacock is unendurable in its own way.,0,False
838912085786570753,2017-03-07 00:40:02,Democratic automobiles are all alike; every undemocratic automobile is undemocratic in its own way.,0,False
838851690308710401,2017-03-06 20:40:02,Dismayed boogies are all alike; every undismayed boogie is undismayed in its own way.,0,False
838791289579716610,2017-03-06 16:40:02,Conscionable aspens are all alike; every unconscionable aspen is unconscionable in its own way.,0,False
838730895028805632,2017-03-06 12:40:02,Glamorous dizzinesses are all alike; every unglamorous dizziness is unglamorous in its own way.,0,False
838670496900206594,2017-03-06 08:40:02,Sympathetic drillings are all alike; every unsympathetic drilling is unsympathetic in its own way.,0,False
838610096628314112,2017-03-06 04:40:02,Dismayed massages are all alike; every undismayed massage is undismayed in its own way.,0,False
838549698785001478,2017-03-06 00:40:02,Provocative industrializations are all alike; every unprovocative industrialization is unprovocative in its own way.,0,False
838489302342463489,2017-03-05 20:40:02,Ready administrators are all alike; every unready administrator is unready in its own way.,0,False
838428902506758150,2017-03-05 16:40:02,Satisfactory thousand-folds are all alike; every unsatisfactory thousand-fold is unsatisfactory in its own way.,0,False
