id,created_at,text,retweet_count,tweet.retweeted
850108363249790976,2017-04-06 22:10:02,"8,165 #Citibikes are available in 20,244 active docks: 3,408 in #Manhattan, 2,062 in #Brooklyn, 136 in #Queens, &amp; 186 in #NJ",0,False
850105852916895745,2017-04-06 22:00:04,"8,256 #Citibikes are available in 20,244 active docks: 3,485 in #Manhattan, 2,070 in #Brooklyn, 135 in #Queens, &amp; 187 in #NJ",0,False
850103331112570882,2017-04-06 21:50:02,"8,351 #Citibikes are available in 20,244 active docks: 3,560 in #Manhattan, 2,074 in #Brooklyn, 136 in #Queens, &amp; 190 in #NJ",0,False
850100819961806848,2017-04-06 21:40:04,"8,450 #Citibikes are available in 20,244 active docks: 3,634 in #Manhattan, 2,083 in #Brooklyn, 138 in #Queens, &amp; 198 in #NJ",0,False
850098298778263553,2017-04-06 21:30:03,"8,487 #Citibikes are available in 20,209 active docks: 3,669 in #Manhattan, 2,086 in #Brooklyn, 138 in #Queens, &amp; 200 in #NJ",0,False
850095783080857601,2017-04-06 21:20:03,"8,582 #Citibikes are available in 20,209 active docks: 3,748 in #Manhattan, 2,096 in #Brooklyn, 140 in #Queens, &amp; 201 in #NJ",0,False
850093263629504512,2017-04-06 21:10:02,"8,619 #Citibikes are available in 20,209 active docks: 3,778 in #Manhattan, 2,103 in #Brooklyn, 140 in #Queens, &amp; 203 in #NJ",0,False
850090750503202816,2017-04-06 21:00:03,"8,644 #Citibikes are available in 20,209 active docks: 3,796 in #Manhattan, 2,103 in #Brooklyn, 140 in #Queens, &amp; 203 in #NJ",0,False
850088232259866625,2017-04-06 20:50:03,"8,666 #Citibikes are available in 20,209 active docks: 3,815 in #Manhattan, 2,103 in #Brooklyn, 140 in #Queens, &amp; 203 in #NJ",0,False
850085712816992256,2017-04-06 20:40:02,"8,671 #Citibikes are available in 20,209 active docks: 3,816 in #Manhattan, 2,105 in #Brooklyn, 140 in #Queens, &amp; 203 in #NJ",0,False
850083198994395136,2017-04-06 20:30:03,"8,662 #Citibikes are available in 20,209 active docks: 3,807 in #Manhattan, 2,120 in #Brooklyn, 140 in #Queens, &amp; 190 in #NJ",0,False
850080680277151744,2017-04-06 20:20:02,"8,667 #Citibikes are available in 20,209 active docks: 3,806 in #Manhattan, 2,128 in #Brooklyn, 140 in #Queens, &amp; 190 in #NJ",0,False
850078165171044352,2017-04-06 20:10:02,"8,699 #Citibikes are available in 20,240 active docks: 3,835 in #Manhattan, 2,133 in #Brooklyn, 140 in #Queens, &amp; 190 in #NJ",0,False
850075647963803648,2017-04-06 20:00:02,"8,696 #Citibikes are available in 20,240 active docks: 3,832 in #Manhattan, 2,136 in #Brooklyn, 140 in #Queens, &amp; 190 in #NJ",0,False
850073128592171010,2017-04-06 19:50:02,"8,700 #Citibikes are available in 20,240 active docks: 3,838 in #Manhattan, 2,135 in #Brooklyn, 140 in #Queens, &amp; 188 in #NJ",0,False
850070615310688256,2017-04-06 19:40:02,"8,705 #Citibikes are available in 20,240 active docks: 3,843 in #Manhattan, 2,135 in #Brooklyn, 140 in #Queens, &amp; 190 in #NJ",0,False
850068096912166916,2017-04-06 19:30:02,"8,660 #Citibikes are available in 20,240 active docks: 3,800 in #Manhattan, 2,134 in #Brooklyn, 140 in #Queens, &amp; 190 in #NJ",0,False
850065586457645058,2017-04-06 19:20:03,"8,625 #Citibikes are available in 20,240 active docks: 3,778 in #Manhattan, 2,130 in #Brooklyn, 140 in #Queens, &amp; 191 in #NJ",0,False
850063066595250176,2017-04-06 19:10:03,"8,619 #Citibikes are available in 20,240 active docks: 3,769 in #Manhattan, 2,134 in #Brooklyn, 141 in #Queens, &amp; 191 in #NJ",0,False
850060559873650688,2017-04-06 19:00:05,"8,660 #Citibikes are available in 20,240 active docks: 3,811 in #Manhattan, 2,138 in #Brooklyn, 141 in #Queens, &amp; 190 in #NJ",0,False
850058031358410752,2017-04-06 18:50:02,"8,691 #Citibikes are available in 20,240 active docks: 3,838 in #Manhattan, 2,143 in #Brooklyn, 141 in #Queens, &amp; 193 in #NJ",0,False
850055514323136513,2017-04-06 18:40:02,"8,688 #Citibikes are available in 20,240 active docks: 3,832 in #Manhattan, 2,142 in #Brooklyn, 141 in #Queens, &amp; 194 in #NJ",0,False
850052999925911552,2017-04-06 18:30:03,"8,664 #Citibikes are available in 20,203 active docks: 3,806 in #Manhattan, 2,147 in #Brooklyn, 141 in #Queens, &amp; 193 in #NJ",0,False
850050481355464704,2017-04-06 18:20:02,"8,699 #Citibikes are available in 20,205 active docks: 3,844 in #Manhattan, 2,143 in #Brooklyn, 141 in #Queens, &amp; 192 in #NJ",0,False
850047972540809216,2017-04-06 18:10:04,"8,720 #Citibikes are available in 20,220 active docks: 3,862 in #Manhattan, 2,145 in #Brooklyn, 140 in #Queens, &amp; 193 in #NJ",0,False
850045450505900033,2017-04-06 18:00:03,"8,717 #Citibikes are available in 20,220 active docks: 3,852 in #Manhattan, 2,149 in #Brooklyn, 141 in #Queens, &amp; 192 in #NJ",0,False
850042931935408128,2017-04-06 17:50:02,"8,724 #Citibikes are available in 20,220 active docks: 3,863 in #Manhattan, 2,153 in #Brooklyn, 140 in #Queens, &amp; 190 in #NJ",0,False
850040417693429760,2017-04-06 17:40:03,"8,753 #Citibikes are available in 20,220 active docks: 3,884 in #Manhattan, 2,157 in #Brooklyn, 141 in #Queens, &amp; 191 in #NJ",0,False
850037903401025541,2017-04-06 17:30:03,"8,735 #Citibikes are available in 20,220 active docks: 3,872 in #Manhattan, 2,159 in #Brooklyn, 140 in #Queens, &amp; 189 in #NJ",0,False
850035382582489089,2017-04-06 17:20:02,"8,750 #Citibikes are available in 20,220 active docks: 3,877 in #Manhattan, 2,161 in #Brooklyn, 141 in #Queens, &amp; 191 in #NJ",0,False
850032864406142977,2017-04-06 17:10:02,"8,747 #Citibikes are available in 20,220 active docks: 3,876 in #Manhattan, 2,168 in #Brooklyn, 141 in #Queens, &amp; 191 in #NJ",0,False
850030347572174848,2017-04-06 17:00:02,"8,751 #Citibikes are available in 20,220 active docks: 3,873 in #Manhattan, 2,165 in #Brooklyn, 141 in #Queens, &amp; 192 in #NJ",0,False
850027833254694913,2017-04-06 16:50:02,"8,770 #Citibikes are available in 20,220 active docks: 3,895 in #Manhattan, 2,164 in #Brooklyn, 141 in #Queens, &amp; 191 in #NJ",0,False
850025316089253888,2017-04-06 16:40:02,"8,778 #Citibikes are available in 20,220 active docks: 3,898 in #Manhattan, 2,170 in #Brooklyn, 141 in #Queens, &amp; 190 in #NJ",0,False
850022798697402370,2017-04-06 16:30:02,"8,778 #Citibikes are available in 20,220 active docks: 3,904 in #Manhattan, 2,169 in #Brooklyn, 141 in #Queens, &amp; 192 in #NJ",0,False
850020281691328513,2017-04-06 16:20:02,"8,801 #Citibikes are available in 20,220 active docks: 3,922 in #Manhattan, 2,170 in #Brooklyn, 140 in #Queens, &amp; 192 in #NJ",0,False
850017764693725184,2017-04-06 16:10:02,"8,788 #Citibikes are available in 20,220 active docks: 3,910 in #Manhattan, 2,170 in #Brooklyn, 140 in #Queens, &amp; 192 in #NJ",0,False
850015248044232706,2017-04-06 16:00:02,"8,819 #Citibikes are available in 20,220 active docks: 3,947 in #Manhattan, 2,162 in #Brooklyn, 140 in #Queens, &amp; 190 in #NJ",0,False
850012734074892288,2017-04-06 15:50:02,"8,817 #Citibikes are available in 20,220 active docks: 3,958 in #Manhattan, 2,154 in #Brooklyn, 140 in #Queens, &amp; 189 in #NJ",0,False
850010216968146944,2017-04-06 15:40:02,"8,848 #Citibikes are available in 20,226 active docks: 3,992 in #Manhattan, 2,151 in #Brooklyn, 140 in #Queens, &amp; 189 in #NJ",0,False
850007700159299584,2017-04-06 15:30:02,"8,831 #Citibikes are available in 20,226 active docks: 3,968 in #Manhattan, 2,156 in #Brooklyn, 140 in #Queens, &amp; 188 in #NJ",0,False
850005183149092865,2017-04-06 15:20:02,"8,810 #Citibikes are available in 20,226 active docks: 3,954 in #Manhattan, 2,151 in #Brooklyn, 140 in #Queens, &amp; 188 in #NJ",0,False
850002669813067780,2017-04-06 15:10:03,"8,836 #Citibikes are available in 20,226 active docks: 3,967 in #Manhattan, 2,162 in #Brooklyn, 140 in #Queens, &amp; 188 in #NJ",0,False
850000151892680704,2017-04-06 15:00:03,"8,804 #Citibikes are available in 20,195 active docks: 3,934 in #Manhattan, 2,161 in #Brooklyn, 140 in #Queens, &amp; 187 in #NJ",0,False
849997633221521408,2017-04-06 14:50:02,"8,789 #Citibikes are available in 20,195 active docks: 3,925 in #Manhattan, 2,153 in #Brooklyn, 140 in #Queens, &amp; 188 in #NJ",0,False
849995116165177345,2017-04-06 14:40:02,"8,761 #Citibikes are available in 20,195 active docks: 3,901 in #Manhattan, 2,153 in #Brooklyn, 140 in #Queens, &amp; 187 in #NJ",0,False
849992599222063104,2017-04-06 14:30:02,"8,769 #Citibikes are available in 20,195 active docks: 3,916 in #Manhattan, 2,152 in #Brooklyn, 140 in #Queens, &amp; 186 in #NJ",0,False
849990082388004864,2017-04-06 14:20:02,"8,790 #Citibikes are available in 20,226 active docks: 3,938 in #Manhattan, 2,152 in #Brooklyn, 139 in #Queens, &amp; 185 in #NJ",0,False
849987565256101888,2017-04-06 14:10:02,"8,757 #Citibikes are available in 20,226 active docks: 3,907 in #Manhattan, 2,159 in #Brooklyn, 139 in #Queens, &amp; 186 in #NJ",0,False
849985052507328512,2017-04-06 14:00:03,"8,727 #Citibikes are available in 20,217 active docks: 3,868 in #Manhattan, 2,169 in #Brooklyn, 138 in #Queens, &amp; 186 in #NJ",0,False
849982533228015617,2017-04-06 13:50:02,"8,655 #Citibikes are available in 20,213 active docks: 3,798 in #Manhattan, 2,166 in #Brooklyn, 139 in #Queens, &amp; 186 in #NJ",0,False
849980016372875264,2017-04-06 13:40:02,"8,653 #Citibikes are available in 20,213 active docks: 3,783 in #Manhattan, 2,170 in #Brooklyn, 137 in #Queens, &amp; 185 in #NJ",0,False
849977498322575360,2017-04-06 13:30:02,"8,624 #Citibikes are available in 20,213 active docks: 3,754 in #Manhattan, 2,168 in #Brooklyn, 136 in #Queens, &amp; 184 in #NJ",0,False
849974985561186305,2017-04-06 13:20:02,"8,610 #Citibikes are available in 20,213 active docks: 3,752 in #Manhattan, 2,162 in #Brooklyn, 136 in #Queens, &amp; 185 in #NJ",0,False
849972466466385920,2017-04-06 13:10:02,"8,561 #Citibikes are available in 20,213 active docks: 3,704 in #Manhattan, 2,151 in #Brooklyn, 136 in #Queens, &amp; 184 in #NJ",0,False
